onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 3.000	instruction	0	0	 0.000
 3.000	 3.000	filler	0	0	 0.000
 6.000	 1.000	fixation_cross	0	0	 0.000
 7.000	 0.800	pres	1	0	 2147483.647
 7.800	 1.500	resp	0	0	 0.000
 9.300	 0.800	jitter	0	0	 0.000
 10.100	 1.000	fixation_cross	0	0	 0.000
 11.100	 0.800	pres	1	0	 2147483.647
 11.900	 1.500	resp	0	0	 0.000
 13.400	 0.700	jitter	0	0	 0.000
 14.100	 1.000	fixation_cross	0	0	 0.000
 15.100	 0.801	pres	1	0	 2147483.647
 15.901	 1.499	resp	0	0	 0.000
 17.400	 0.700	jitter	0	0	 0.000
 18.100	 1.000	fixation_cross	0	0	 0.000
 19.100	 0.800	pres	1	0	 2147483.647
 19.900	 1.500	resp	0	0	 0.000
 21.400	 0.700	jitter	0	0	 0.000
 22.100	 1.000	fixation_cross	0	0	 0.000
 23.100	 0.800	pres	1	0	 2147483.647
 23.900	 1.500	resp	0	0	 0.000
 25.400	 0.500	jitter	0	0	 0.000
 25.900	 1.000	fixation_cross	0	0	 0.000
 26.900	 0.800	pres	1	0	 2147483.647
 27.700	 1.500	resp	0	0	 0.000
 29.200	 0.900	jitter	0	0	 0.000
 30.100	 1.000	fixation_cross	0	0	 0.000
 31.100	 0.800	pres	1	0	 2147483.647
 31.900	 1.500	resp	0	0	 0.000
 33.400	 0.900	jitter	0	0	 0.000
 34.300	 1.000	fixation_cross	0	0	 0.000
 35.300	 0.800	pres	1	0	 2147483.647
 36.100	 1.500	resp	0	0	 0.000
 37.600	 0.600	jitter	0	0	 0.000
 38.200	 1.000	fixation_cross	0	0	 0.000
 39.200	 0.800	pres	1	0	 2147483.647
 40.000	 1.501	resp	0	0	 0.000
 41.501	 0.899	jitter	0	0	 0.000
 42.400	 1.000	fixation_cross	0	0	 0.000
 43.400	 0.800	pres	1	0	 2147483.647
 44.200	 1.500	resp	0	0	 0.000
 45.700	 0.900	jitter	0	0	 0.000
 46.600	 1.000	fixation_cross	0	0	 0.000
 47.600	 0.800	pres	1	0	 2147483.647
 48.400	 1.500	resp	0	0	 0.000
 49.900	 0.700	jitter	0	0	 0.000
 50.600	 1.000	fixation_cross	0	0	 0.000
 51.600	 0.800	pres	1	0	 2147483.647
 52.400	 1.500	resp	0	0	 0.000
 53.900	 0.500	jitter	0	0	 0.000
 54.400	 1.000	fixation_cross	0	0	 0.000
 55.400	 0.800	pres	1	0	 2147483.647
 56.200	 1.500	resp	0	0	 0.000
 57.700	 0.400	jitter	0	0	 0.000
 58.100	 1.000	fixation_cross	0	0	 0.000
 59.100	 0.800	pres	1	0	 2147483.647
 59.900	 1.500	resp	0	0	 0.000
 61.400	 0.500	jitter	0	0	 0.000
 61.900	 1.000	fixation_cross	0	0	 0.000
 62.900	 0.800	pres	1	0	 2147483.647
 63.700	 1.501	resp	0	0	 0.000
 65.201	 0.499	jitter	0	0	 0.000
 65.700	 1.000	fixation_cross	0	0	 0.000
 66.700	 0.800	pres	1	0	 2147483.647
 67.500	 1.500	resp	0	0	 0.000
 69.000	 0.800	jitter	0	0	 0.000
 69.800	 1.000	fixation_cross	0	0	 0.000
 70.800	 0.800	pres	1	0	 2147483.647
 71.600	 1.500	resp	0	0	 0.000
 73.100	 0.600	jitter	0	0	 0.000
 73.700	 1.000	fixation_cross	0	0	 0.000
 74.700	 0.800	pres	1	0	 2147483.647
 75.500	 1.500	resp	0	0	 0.000
 77.000	 0.900	jitter	0	0	 0.000
 77.900	 1.000	fixation_cross	0	0	 0.000
 78.900	 0.800	pres	1	0	 2147483.647
 79.700	 1.501	resp	0	0	 0.000
 81.201	 0.699	jitter	0	0	 0.000
 81.900	 1.000	fixation_cross	0	0	 0.000
 82.900	 0.800	pres	1	0	 2147483.647
 83.700	 1.500	resp	0	0	 0.000
 85.200	 0.800	jitter	0	0	 0.000
 86.000	 1.000	fixation_cross	0	0	 0.000
 87.000	 0.800	pres	1	0	 2147483.647
 87.800	 1.500	resp	0	0	 0.000
 89.300	 0.500	jitter	0	0	 0.000
 89.800	 1.000	fixation_cross	0	0	 0.000
 90.800	 0.800	pres	1	0	 2147483.647
 91.600	 1.500	resp	0	0	 0.000
 93.100	 0.400	jitter	0	0	 0.000
 93.500	 1.000	fixation_cross	0	0	 0.000
 94.500	 0.800	pres	1	0	 2147483.647
 95.300	 1.500	resp	0	0	 0.000
 96.800	 0.700	jitter	0	0	 0.000
 97.500	 1.000	fixation_cross	0	0	 0.000
 98.500	 0.800	pres	1	0	 2147483.647
 99.300	 1.500	resp	0	0	 0.000
 100.800	 0.700	jitter	0	0	 0.000
 101.500	 1.000	fixation_cross	0	0	 0.000
 102.500	 0.800	pres	1	0	 2147483.647
 103.300	 1.500	resp	0	0	 0.000
